match_id,date,competition,season,stage,matchday,home_team,away_team,home_goals,away_goals,winner,country,league_name,data_source
540445,2025-09-27,BL1,2025,REGULAR_SEASON,5.0,Borussia Mönchengladbach,Eintracht Frankfurt,4,6,A,,BL1,existing_project_data
544271,2025-09-27,PD,2025,REGULAR_SEASON,7.0,Club Atlético de Madrid,Real Madrid CF,5,2,H,,PD,existing_project_data
540453,2025-10-04,BL1,2025,REGULAR_SEASON,6.0,Borussia Dortmund,RB Leipzig,1,1,D,,BL1,existing_project_data
540452,2025-10-04,BL1,2025,REGULAR_SEASON,6.0,Eintracht Frankfurt,FC Bayern München,0,3,A,,BL1,existing_project_data
540460,2025-10-18,BL1,2025,REGULAR_SEASON,7.0,FC Bayern München,Borussia Dortmund,2,1,H,,BL1,existing_project_data
540474,2025-10-25,BL1,2025,REGULAR_SEASON,8.0,Borussia Mönchengladbach,FC Bayern München,0,3,A,,BL1,existing_project_data
544307,2025-10-26,PD,2025,REGULAR_SEASON,10.0,Real Madrid CF,FC Barcelona,2,1,H,,PD,existing_project_data
542491,2025-10-29,FL1,2025,REGULAR_SEASON,10.0,Paris FC,Olympique Lyonnais,3,3,D,,FL1,existing_project_data
540478,2025-11-01,BL1,2025,REGULAR_SEASON,9.0,FC Bayern München,Bayer 04 Leverkusen,3,0,H,,BL1,existing_project_data
537533,2025-11-01,DED,2025,REGULAR_SEASON,11.0,NAC Breda,Go Ahead Eagles,1,0,H,,DED,existing_project_data
536906,2025-11-02,SA,2025,REGULAR_SEASON,10.0,AC Milan,AS Roma,1,0,H,,SA,existing_project_data
537548,2025-11-09,DED,2025,REGULAR_SEASON,12.0,Go Ahead Eagles,Feyenoord Rotterdam,2,1,H,,DED,existing_project_data
542510,2025-11-09,FL1,2025,REGULAR_SEASON,12.0,Olympique Lyonnais,Paris Saint-Germain FC,2,3,A,,FL1,existing_project_data
540510,2025-11-28,BL1,2025,REGULAR_SEASON,12.0,Borussia Mönchengladbach,RB Leipzig,0,0,D,,BL1,existing_project_data
536935,2025-11-29,SA,2025,REGULAR_SEASON,13.0,AC Milan,SS Lazio,1,0,H,,SA,existing_project_data
540506,2025-11-29,BL1,2025,REGULAR_SEASON,12.0,Bayer 04 Leverkusen,Borussia Dortmund,1,2,A,,BL1,existing_project_data
