match_id,date,competition,season,stage,matchday,home_team,away_team,home_goals,away_goals,winner,country,league_name,data_source
league_da5d5f78001c778e,2025-05-04,EREDIVISIE,2024-25,LEAGUE,,Go Ahead Eagles,AZ Alkmaar,0,3,A,Netherlands,Eredivisie,football-data.co.uk
league_c5731c1ca4604c18,2025-05-04,EREDIVISIE,2024-25,LEAGUE,,NAC Breda,Zwolle,1,3,A,Netherlands,Eredivisie,football-data.co.uk
league_fc34f25ad0db15ce,2025-05-04,EREDIVISIE,2024-25,LEAGUE,,Sparta Rotterdam,Twente,0,2,A,Netherlands,Eredivisie,football-data.co.uk
league_ee18da35fedcb35f,2025-05-09,EREDIVISIE,2024-25,LEAGUE,,Willem II,Heracles,1,2,A,Netherlands,Eredivisie,football-data.co.uk
league_1a6cfd32b7048023,2025-05-10,EREDIVISIE,2024-25,LEAGUE,,Almere City,Sparta Rotterdam,0,3,A,Netherlands,Eredivisie,football-data.co.uk
league_bddf8634e4b1a4df,2025-05-10,EREDIVISIE,2024-25,LEAGUE,,For Sittard,NAC Breda,1,0,H,Netherlands,Eredivisie,football-data.co.uk
league_dfd1b89f9049bfab,2025-05-10,EREDIVISIE,2024-25,LEAGUE,,Waalwijk,Heerenveen,3,1,H,Netherlands,Eredivisie,football-data.co.uk
league_0f089687b4e3e936,2025-05-11,EREDIVISIE,2024-25,LEAGUE,,AZ Alkmaar,Groningen,3,0,H,Netherlands,Eredivisie,football-data.co.uk
league_9eaf0e99b27a47c1,2025-05-11,EREDIVISIE,2024-25,LEAGUE,,Ajax,Nijmegen,0,3,A,Netherlands,Eredivisie,football-data.co.uk
league_2c20f19ab77c7606,2025-05-11,EREDIVISIE,2024-25,LEAGUE,,Feyenoord Rotterdam,PSV Eindhoven,2,3,A,Netherlands,Eredivisie,football-data.co.uk
league_1fba3a4f2ebb7ccb,2025-05-11,EREDIVISIE,2024-25,LEAGUE,,Twente,Utrecht,2,0,H,Netherlands,Eredivisie,football-data.co.uk
